PartnerId,CustomerId,CustomerName,CustomerDomainName,CustomerCountry,InvoiceNumber,MpnId,Tier2MpnId,OrderId,OrderDate,ProductId,SkuId,AvailabilityId,SkuName,ProductName,ChargeType,UnitPrice,Quantity,Subtotal,TaxTotal,Total,Currency,PriceAdjustmentDescription,PublisherName,PublisherId,SubscriptionDescription,SubscriptionId,ChargeStartDate,ChargeEndDate,TermAndBillingCycle,EffectiveUnitPrice,UnitType,AlternateId,BillableQuantity,BillingFrequency,PricingCurrency,PCToBCExchangeRate,PCToBCExchangeRateDate,MeterDescription,ReservationOrderId,CreditReasonCode,SubscriptionStartDate,SubscriptionEndDate,ReferenceId,ProductQualifiers,PromotionId,ProductCategory
ac58a972-b23a-4cf7-a09e-ac384ce8a7ed,85aff40b-e28d-490d-aa71-478a038f38b3,Chin Hin Group,chinhingroup.com,MY,G144402663,531873,0,z18dcADlWpGS-OwRvJ3YSIZFR9J1fgIO1,2026-03-04T14:24:44.015Z,DZH318Z0C124,038W,DZH318Z0QKD3,SQL Database General Purpose - Serverless - Compute Gen5 - 1 vCore - MY West,SQL Database General Purpose - Serverless - Compute Gen5,customerCredit,0.558803,1,-0.56,0,-0.56,USD,,Microsoft,,Azure plan,2a3867a2-1512-4633-d5bc-8955305359b3,2026-02-01T00:00:00.000Z,2026-02-28T23:59:59.000Z,1 vCore Hour,0,1 Hour,,1.010186089,,USD,1,2026-02-01T00:00:00.000Z,SQL Database General Purpose - Serverless - Compute Gen5 - 1 vCore - vCore Hours - MY West,0a01ac6c667d03dee9ef13703c2f46423e44f7d53911039fa05fdea7bff5f9aa,Azure Credit,,,0539cacb-d1ff-4642-a413-5bc4468e47df,[],,Azure
ac58a972-b23a-4cf7-a09e-ac384ce8a7ed,27e5894e-134d-4fd1-bf47-61b27732bdde,Nando’s Chickenland Malaysia Sdn. Bhd.,nandos.my,MY,G144402663,531873,0,84193PITogRoKGbX0y2XTpGo0QbRCRqS1,2026-03-03T17:11:25.991Z,DZH318Z0BP0L,00CN,DZH318Z0RGDR,Standard HDD Managed Disks - S10 LRS - AP East,Standard HDD Managed Disks,new,5.888,1,5,0,5,USD,"[""15% Partner earned credit for services managed""]",Microsoft,,Azure plan,6e57a6f5-6cb9-4cf0-c086-6af1a9dff778,2026-02-01T00:00:00.000Z,2026-02-28T23:59:59.000Z,1 Disk/Month,5.0048,1/Month,,0.999936,,USD,1,2026-02-01T00:00:00.000Z,Standard HDD Managed Disks - S10 - LRS - 1/Month Disk - AP East,50fc12138c0d034c05ab48320de34df72e67f9ac95ebf56f2a8752a79909b885,,,,807c5588-4c37-44ab-9ae0-bbeabea5bdba,[],,Azure
ac58a972-b23a-4cf7-a09e-ac384ce8a7ed,85aff40b-e28d-490d-aa71-478a038f38b3,Chin Hin Group,chinhingroup.com,MY,G144402663,531873,0,_PfxiyRCSb7AfuFJnK2uRIR8q_bV13yg1,2026-03-03T21:45:35.824Z,DZH318Z0BPJH,144,DZH318Z0W6VC,Azure Cosmos DB - RUs - MY West,Azure Cosmos DB,new,0.25,1,0,0,0,USD,,Microsoft,,Azure plan,2a3867a2-1512-4633-d5bc-8955305359b3,2026-02-01T00:00:00.000Z,2026-02-28T23:59:59.000Z,Data Stored (GB/Month),0.25,1 GB/Month,,0.000104264,,USD,1,2026-02-01T00:00:00.000Z,Azure Cosmos DB - Data Stored (GB/Month) - MY West,19d9dc39540c27e816bb0cf8374815a8f1e00d30a012a4f4a19f8d85e410a590,,,,d5efcb2a-5f1a-4621-9124-ebc7d04dae63,[],,Azure
ac58a972-b23a-4cf7-a09e-ac384ce8a7ed,85aff40b-e28d-490d-aa71-478a038f38b3,Chin Hin Group,chinhingroup.com,MY,G144402663,531873,0,deInk9d07r-O20TWdvlWQ61m85tY0iUw1,2026-03-03T21:46:55.033Z,DZH318Z0HHG7,1HZ7,DZH318XXC9RX,Azure OpenAI - gpt 4o 1120 cached Inp glbl - US East,Azure OpenAI,new,0.00125,1,0.68,0,0.68,USD,,Microsoft,,Azure plan,2a3867a2-1512-4633-d5bc-8955305359b3,2026-02-01T00:00:00.000Z,2026-02-28T23:59:59.000Z,1K Tokens,0.00125,1K,,545.92,,USD,1,2026-02-01T00:00:00.000Z,Azure OpenAI - gpt 4o 1120 cached Inp glbl 1K Tokens - US East,d8c0c44db9e1e65ec99f9c0bbefaefe3f0d3e8b3170f3ccb3cbf329732e54074,,,,2d26601c-54fd-4a73-bd53-a13a6aea3ee2,[],,Azure
ac58a972-b23a-4cf7-a09e-ac384ce8a7ed,64dd5dec-1c6f-49ab-a302-ec313dbd3558,Kah Sheng Agro Sdn Bhd,ksagro.com.my,MY,G144402663,531873,0,hK57_kFAaSEFk3FvwwFDRaK5uOfi9cp21,2026-03-03T20:05:48.531Z,DZH318Z0BP0L,018G,DZH318Z0QWJB,Standard HDD Managed Disks - S4 LRS,Standard HDD Managed Disks,new,0.0005,1,0.03,0,0.03,USD,"[""15% Partner earned credit for services managed""]",Microsoft,,Azure plan,b969e628-571f-408c-c220-fe9fa435eafa,2026-02-01T00:00:00.000Z,2026-02-28T23:59:59.000Z,10K Disk Operations,0.000425,10K,,77.8765,,USD,1,2026-02-01T00:00:00.000Z,Standard HDD Managed Disks - S4 - LRS - 10K Disk Operations,cefcfd8e8d671bb6282e47d6804ae544fdc19a7f58c1d44ac95735cdab5eace8,,,,a4fca51a-b439-42dd-bdf9-8b426340ae70,[],,Azure
ac58a972-b23a-4cf7-a09e-ac384ce8a7ed,edad1e39-701f-4499-abad-458d86f0a102,Kumpulan Karangkraf Sdn Bhd,karangkraf.apac.microsoftonline.com,MY,G144402663,531873,0,518daa3de378,2026-02-05T08:21:47.912Z,CFQ7TTC0LDPB,1,CFQ7TTC0TKJK,Microsoft 365 Business Standard,Microsoft 365 Business Standard,new,96,28,2688,0,2688,USD,"[""Price for given billing period"",""You are getting a discount for being a partner."",""You are getting a price guarantee for your price."",""Price for given term""]",Microsoft Corporation,,,ff076bc2-911f-4cc8-d49c-d3932c560615,2026-02-05T00:00:00.000Z,2027-02-04T00:00:00.000Z,One-Year commitment for monthly/yearly billing,96,,518daa3de378,28,,USD,1,2026-02-01T00:00:00.000Z,,ff076bc2-911f-4cc8-d49c-d3932c560615,,2026-02-05T00:00:00.000Z,2027-02-04T00:00:00.000Z,c5dd1b3c-741c-4004-be4b-208d5f61b67e,[],,OnlineServices
ac58a972-b23a-4cf7-a09e-ac384ce8a7ed,85aff40b-e28d-490d-aa71-478a038f38b3,Chin Hin Group,chinhingroup.com,MY,G144402663,531873,0,gqB6IeZw-qNztVcVKL0cTZWjDYBEZq6r1,2026-03-04T11:52:19.636Z,DZH318Z0BQDW,000D,DZH318Z0J01S,SQL Database Single/Elastic Pool General Purpose - Storage - AP Southeast,SQL Database Single/Elastic Pool General Purpose - Storage,customerCredit,0.138,1,-1.31,0,-1.31,USD,,Microsoft,,Azure plan,2a3867a2-1512-4633-d5bc-8955305359b3,2026-02-01T00:00:00.000Z,2026-02-28T23:59:59.000Z,Data Stored (GB/Month),0,1 GB/Month,,9.564285714,,USD,1,2026-02-01T00:00:00.000Z,SQL Database Single/Elastic Pool General Purpose - Storage - Data Stored GB/Month - AP Southeast,3d2ec8751ce3c1d36180a4d4b5381aeef1915ffec1805a3bafd42f9e12219fd0,Azure Credit,,,a2fcd386-494e-4c0d-9716-97eedd868c6d,[],,Azure
ac58a972-b23a-4cf7-a09e-ac384ce8a7ed,27e5894e-134d-4fd1-bf47-61b27732bdde,Nando’s Chickenland Malaysia Sdn. Bhd.,nandos.my,MY,G144402663,531873,0,erxvAEoaf15QWUJ9X48qQb9zr4hPIwj01,2026-03-03T23:22:17.479Z,DZH318Z0BNZJ,4,DZH318XZ064Q,Blob Storage - Hot GRS - AP East,Blob Storage,new,0.1,1,0,0,0,USD,"[""15% Partner earned credit for services managed""]",Microsoft,,Azure plan,6e57a6f5-6cb9-4cf0-c086-6af1a9dff778,2026-02-01T00:00:00.000Z,2026-02-28T23:59:59.000Z,10K List and Create Container Operations,0.085,10K,,0.0108,,USD,1,2026-02-01T00:00:00.000Z,Tiered Block Blob - GRS - 10K List and Create Container Operations - AP East,7c2a51ef5f324cf3c2876c2efdd44711ebc1da0ce8435aaaf29aa3a62c1ba2ee,,,,c9882e3f-4846-44f0-82d1-ea714e318516,[],,Azure
ac58a972-b23a-4cf7-a09e-ac384ce8a7ed,27e5894e-134d-4fd1-bf47-61b27732bdde,Nando’s Chickenland Malaysia Sdn. Bhd.,nandos.my,MY,G144402663,531873,0,pW6wl2RbuHM-kMm_Npl7SZ-dsGwrATWu1,2026-03-03T23:20:30.102Z,DZH318Z0BNZJ,9,DZH318XZ154S,Blob Storage - Cool LRS - AP Southeast,Blob Storage,new,0.01,1,0,0,0,USD,"[""15% Partner earned credit for services managed""]",Microsoft,,Azure plan,6e57a6f5-6cb9-4cf0-c086-6af1a9dff778,2026-02-01T00:00:00.000Z,2026-02-28T23:59:59.000Z,10K Read Operations,0.0085,10K,,0.0096,,USD,1,2026-02-01T00:00:00.000Z,Tiered Block Blob - Cool - 10K Read Operations - AP Southeast,a61c2f34d9cdd3991f1e02c418a099bf3b7bf8d2969511c850c76a164842ab79,,,,37745f9f-c9fb-4f68-ba97-9af2e8c82b2a,[],,Azure
ac58a972-b23a-4cf7-a09e-ac384ce8a7ed,27e5894e-134d-4fd1-bf47-61b27732bdde,Nando’s Chickenland Malaysia Sdn. Bhd.,nandos.my,MY,G144402663,531873,0,L89rVUIzTedYhfAulD0NRqkTvYLIlIWG1,2026-03-03T23:21:43.956Z,DZH318Z0KCZ7,024J,DZH318Z0VR6H,Fabric Capacity - Dataflows Standard Compute - AP Southeast,Fabric Capacity,new,0.22,1,22.12,0,22.12,USD,"[""15% Partner earned credit for services managed""]",Microsoft,,Azure plan,6e57a6f5-6cb9-4cf0-c086-6af1a9dff778,2026-02-01T00:00:00.000Z,2026-02-28T23:59:59.000Z,CU Hour,0.187,1 Hour,,118.3257018,,USD,1,2026-02-01T00:00:00.000Z,Fabric Capacity - Dataflows Standard Compute Capacity Usage - CU (Hours) - AP Southeast,f5c2b7d3450a9af603fe486300fe212636eb2ebeaf3d939d7024893979a7a7c5,,,,3fd3ce5e-8476-445f-a41a-a85aa1241011,[],,Azure
ac58a972-b23a-4cf7-a09e-ac384ce8a7ed,85aff40b-e28d-490d-aa71-478a038f38b3,Chin Hin Group,chinhingroup.com,MY,G144402663,531873,0,8On12eUeZ7hsllDGac-2QKeiO4kqzx-e1,2026-03-04T11:52:56.807Z,DZH318Z0HHG7,1HZC,DZH318XXK3B6,Azure OpenAI - gpt 4o 1120 Inp glbl - US East,Azure OpenAI,customerCredit,0.0025,1,-0.17,0,-0.17,USD,,Microsoft,,Azure plan,2a3867a2-1512-4633-d5bc-8955305359b3,2026-02-01T00:00:00.000Z,2026-02-28T23:59:59.000Z,1K Tokens,0,1K,,71.117,,USD,1,2026-02-01T00:00:00.000Z,Azure OpenAI - gpt 4o 1120 Inp glbl 1K Tokens - US East,e2ab434677b3e0ac6480e979caecaaa33b54e6eb21f3f8efc0b777e0b706f351,Azure Credit,,,3d81b111-ddf5-4412-9b19-d334bcb034b6,[],,Azure
ac58a972-b23a-4cf7-a09e-ac384ce8a7ed,ad39a99d-b92d-482d-915f-a9726c0d9ffb,toyotires.com.my,toyotires.com.my,MY,G144402663,531873,0,aI54JV2wM5RujLhA1XjFQ7zdB7IIvOGD1,2026-03-03T21:00:31.587Z,DZH318Z0BP0L,90,DZH318Z0R09C,Standard HDD Managed Disks - S15 LRS - AP Southeast,Standard HDD Managed Disks,new,11.328,1,28.88,0,28.88,USD,"[""15% Partner earned credit for services managed""]",Microsoft,,Azure plan,1b92b35d-ab8f-481a-dfa1-e0e2ef79071c,2026-02-01T00:00:00.000Z,2026-02-28T23:59:59.000Z,1 Disk/Month,9.6288,1/Month,,2.999808,,USD,1,2026-02-01T00:00:00.000Z,Standard HDD Managed Disks - S15 - LRS - 1/Month Disk - AP Southeast,6f21140c5c3ec5df457cd95ca6adc6c8b752ad53ff469a70b52cbf2ebee98b0b,,,,68eb493c-963d-4ad4-88a2-26c3e8edcaae,[],,Azure
ac58a972-b23a-4cf7-a09e-ac384ce8a7ed,991a1ad4-8f90-41fe-a84f-7881bdbd205c,Blackhem Holdings Sdn Bhd,blackhem.onmicrosoft.com,MY,G144402663,531873,0,myX5px6bnkR6SWTu1UTnTbe4Sy6UZ8GT1,2026-03-03T20:50:46.110Z,DZH318Z0BNVX,000C,DZH318Z0H0KS,Rtn Preference: MGN - AU East,Rtn Preference: MGN,new,0.12,1,0,0,0,USD,"[""15% Partner earned credit for services managed"",""100% Tier 1 Discount""]",Microsoft,,Azure plan,51a7fe9d-d40a-4862-cff9-4680190e498a,2026-02-01T00:00:00.000Z,2026-02-28T23:59:59.000Z,Data Transfer Out (GB),0,1 GB,,4.514123,,USD,1,2026-02-01T00:00:00.000Z,Rtn Preference: MGN - Standard GB Data Transfer Out - AU East,39438f4ab1d243b9ba7651bb82d253420118143f7112720bf01e034d5b4b2418,,,,cb10ba64-a6e2-4f2a-a8ce-28af6a56ff13,[],,Azure
ac58a972-b23a-4cf7-a09e-ac384ce8a7ed,b0528ee3-530c-4000-95a0-842c26a990d5,PERDANA PARKCITY SDN BHD,ppcity.com.my,MY,G144402663,531873,0,070deb8d59e9,2026-02-13T09:05:08.915Z,CFQ7TTC0LCHC,2,CFQ7TTC0TK34,Microsoft 365 Business Premium,Microsoft 365 Business Premium,new,211.2,100,21120,0,21120,USD,"[""Price for given billing period"",""You are getting a discount for being a partner."",""You are getting a price guarantee for your price."",""Price for given term""]",Microsoft Corporation,,,58a93af9-6a8b-46e0-d224-cf3f94aff2c1,2026-02-13T00:00:00.000Z,2027-02-12T00:00:00.000Z,One-Year commitment for monthly/yearly billing,211.2,,070deb8d59e9,100,,USD,1,2026-02-01T00:00:00.000Z,,58a93af9-6a8b-46e0-d224-cf3f94aff2c1,,2026-02-13T00:00:00.000Z,2027-02-12T00:00:00.000Z,779e2554-96a0-405d-9ba5-db128e4746a8,[],,OnlineServices
ac58a972-b23a-4cf7-a09e-ac384ce8a7ed,85aff40b-e28d-490d-aa71-478a038f38b3,Chin Hin Group,chinhingroup.com,MY,G144402663,531873,0,ZISFRnJGhfVcV3UuK_evTL3X3AJtI5Ik1,2026-03-03T21:45:59.733Z,DZH318Z0SB2S,13,DZH318Z0BN69,Observability - Evaluations output tokens - US East,Observability,new,0.06,1,1.58,0,1.58,USD,,Microsoft,,Azure plan,2a3867a2-1512-4633-d5bc-8955305359b3,2026-02-01T00:00:00.000Z,2026-02-28T23:59:59.000Z,1K Tokens,0.06,1K,,26.382,,USD,1,2026-02-01T00:00:00.000Z,Observability - Evaluations output tokens 1K Tokens - US East,7663a76e8693e1826858030527b2885b6951e2c8ab9c8143eb30e7bd01d389a8,,,,722ead66-fad6-414a-82f4-6f103209b547,[],,Azure
ac58a972-b23a-4cf7-a09e-ac384ce8a7ed,ad39a99d-b92d-482d-915f-a9726c0d9ffb,toyotires.com.my,toyotires.com.my,MY,G144402663,531873,0,x8pERN6tsrhfmubcz48LTprUPmSHj4fO1,2026-03-03T21:01:08.245Z,DZH318Z08M9X,00LX,DZH318XZN15K,Virtual Machines Dv5 Series - D2 v5 - AP Southeast,Virtual Machines Dv5 Series,new,0.12,1,3.38,0,3.38,USD,"[""15% Partner earned credit for services managed""]",Microsoft,,Azure plan,1b92b35d-ab8f-481a-dfa1-e0e2ef79071c,2026-02-01T00:00:00.000Z,2026-02-28T23:59:59.000Z,1 Compute Hour,0.102,1 Hour,,33.21677,,USD,1,2026-02-01T00:00:00.000Z,Virtual Machines Dv5 Series - D2 v5 Hours - AP Southeast,9e5e7aabcbdb9dd52c4fb7cc358c03e217682ab763b5c6791759b64420c89b56,,,,511cc6e5-a821-4794-beca-5edc91eeafa0,[],,Azure
ac58a972-b23a-4cf7-a09e-ac384ce8a7ed,f107a355-8df6-4129-bb24-5ab70f07ad1a,Default Directory,ykkakitangan.onmicrosoft.com,MY,G144402663,531873,0,OTc5_QL8FgmNXJXHtqLoSpLGpdgtInNX1,2026-03-03T16:43:29.962Z,DZH318Z0C5TM,3,DZH318Z09RDP,Bandwidth Inter-Region - Inter Continent - Intercontinental,Bandwidth Inter-Region,new,0.08,1,0,0,0,USD,"[""15% Partner earned credit for services managed"",""100% Tier 1 Discount""]",Microsoft,,Azure plan,7f852315-b7b9-4a2a-cfc2-268f640fb0be,2026-02-01T00:00:00.000Z,2026-02-28T23:59:59.000Z,Data Transfer Out - Trans-Pacific (GB),0,1 GB,,0.000004,,USD,1,2026-02-01T00:00:00.000Z,Bandwidth Inter-Region - Inter Continent GB Data Transfer Out - ASIA To Any - Intercontinental,ffe444b26898e17ace3a880a3f685b78887f4306fbb8203489d80ab86d56e3bd,,,,9d11d2a8-3aa3-421d-bf06-dc0863bc5c77,[],,Azure
ac58a972-b23a-4cf7-a09e-ac384ce8a7ed,27e5894e-134d-4fd1-bf47-61b27732bdde,Nando’s Chickenland Malaysia Sdn. Bhd.,nandos.my,MY,G144402663,531873,0,vHMQTUKdj4fIPjR5w5PVTqfqBxsT-igM1,2026-03-03T23:22:28.673Z,DZH318Z0C5TM,3,DZH318Z09RDP,Bandwidth Inter-Region - Inter Continent - Intercontinental,Bandwidth Inter-Region,new,0.08,1,1.23,0,1.23,USD,"[""15% Partner earned credit for services managed""]",Microsoft,,Azure plan,6e57a6f5-6cb9-4cf0-c086-6af1a9dff778,2026-02-01T00:00:00.000Z,2026-02-28T23:59:59.000Z,Data Transfer Out - Trans-Pacific (GB),0.068,1 GB,,18.14642118,,USD,1,2026-02-01T00:00:00.000Z,Bandwidth Inter-Region - Inter Continent GB Data Transfer Out - ASIA To Any - Intercontinental,b5f697d03f9b6bc97b29feeae90682fa81341e572c7485f3fca6bb71cc83736d,,,,3f59697d-5b89-4860-9b1d-bfb18308507e,[],,Azure
ac58a972-b23a-4cf7-a09e-ac384ce8a7ed,8fadad5e-3ce0-4655-9b16-8a781b4a2ae0,ktmb.com.my,ktmb.com.my,MY,G144402663,531873,0,LDkB6aOV24gA5vhzUjNLQb0PW7w9pKln1,2026-03-03T22:24:30.038Z,DZH318Z0JSSK,000F,DZH318Z0BQPS,Content Assembly - Content Assembly - AP Southeast,Content Assembly,new,0.15,1,0,0,0,USD,"[""15% Partner earned credit for services managed"",""100% Tier 1 Discount""]",Microsoft,,Azure plan,ac27e23b-9fea-4e0c-d73f-51e3e0aa999d,2026-02-01T00:00:00.000Z,2026-02-28T23:59:59.000Z,1 Transaction,0,1,,1,,USD,1,2026-02-01T00:00:00.000Z,Content Assembly - Content Assembly - 1 Transaction - AP Southeast,b7b67fcda6e7262f8b837baa19afe8f3837f0f2ea844b54fc73b14ac703b05ca,,,,df9608d0-4bd4-4c08-9f40-dc5d8a24b0fc,[],,Azure
ac58a972-b23a-4cf7-a09e-ac384ce8a7ed,85aff40b-e28d-490d-aa71-478a038f38b3,Chin Hin Group,chinhingroup.com,MY,G144402663,531873,0,ZISFRnJGhfVcV3UuK_evTL3X3AJtI5Ik1,2026-03-03T21:45:59.733Z,DZH318Z0BNZ4,00KD,DZH318Z0L4JP,Queues v2 - LRS - MY West,Queues v2,new,0.004,1,0,0,0,USD,,Microsoft,,Azure plan,2a3867a2-1512-4633-d5bc-8955305359b3,2026-02-01T00:00:00.000Z,2026-02-28T23:59:59.000Z,10K Class 2 Operations,0.004,10K,,0.755,,USD,1,2026-02-01T00:00:00.000Z,Queues v2 - 10K Class 2 Operations - MY West,9bdd97656cb0fcef60588d4c72161154ffd28872749884e0584bd7cf8a3aab0b,,,,722ead66-fad6-414a-82f4-6f103209b547,[],,Azure
ac58a972-b23a-4cf7-a09e-ac384ce8a7ed,ffaa4ec3-8239-457d-88ff-e30647d2af3a,MALAYSIA RAIL LINK SDN BHD,mrl.com.my,MY,G144402663,531873,0,3Ukow6oBEJ2lUFUlHxbjRrYEWb98G3UH1,2026-03-03T15:05:54.433Z,DZH318Z0BNVX,011X,DZH318Z0H3ZN,Rtn Preference: MGN - MY West,Rtn Preference: MGN,new,0.12,1,0,0,0,USD,"[""15% Partner earned credit for services managed"",""100% Tier 1 Discount""]",Microsoft,,Azure plan,c2b21b8b-67e2-4a28-d4fb-dbbd35f1a122,2026-02-01T00:00:00.000Z,2026-02-28T23:59:59.000Z,Data Transfer Out (GB),0,1 GB,,0.569182,,USD,1,2026-02-01T00:00:00.000Z,Rtn Preference: MGN - Standard GB Data Transfer Out - MY West,d997cc6276cc67129604e7d190eae878b70aeb440a7b48b2429eb12934ffcad7,,,,b76c5c55-c5e8-4d83-9054-8232c11338cb,[],,Azure
ac58a972-b23a-4cf7-a09e-ac384ce8a7ed,e4770029-ee59-4a73-b990-2ef1197621c0,Southeast Dynamics Sdn Bhd,sedynamics365.onmicrosoft.com,MY,G144402663,531873,0,aUhNeUTNBYxzlGwRY5tpRZ89932W7k241,2026-03-03T21:22:58.262Z,DZH318Z0BP04,00CG,DZH318Z03P3Q,Premium SSD Managed Disks - P30 - AP Southeast,Premium SSD Managed Disks,new,135.17,1,574.43,0,574.43,USD,"[""15% Partner earned credit for services managed""]",Microsoft,,Azure plan,a4ee283f-71f9-4d35-db82-82a6e6612746,2026-02-01T00:00:00.000Z,2026-02-28T23:59:59.000Z,1 Disk/Month,114.8945,1/Month,,4.99968,,USD,1,2026-02-01T00:00:00.000Z,Premium SSD Managed Disks - P30 LRS/Month - AP Southeast,822b893bc7d6fd4c06560f334d33f027653e1daf3a9780fa90f578d2751b2d5c,,,,4fa25aef-18dd-4cb4-8ded-08a590e899fd,[],,Azure
ac58a972-b23a-4cf7-a09e-ac384ce8a7ed,85aff40b-e28d-490d-aa71-478a038f38b3,Chin Hin Group,chinhingroup.com,MY,G144402663,531873,0,_PfxiyRCSb7AfuFJnK2uRIR8q_bV13yg1,2026-03-03T21:45:35.824Z,DZH318Z0BQDW,5,DZH318Z0J1MD,SQL Database Single/Elastic Pool General Purpose - Storage - US East,SQL Database Single/Elastic Pool General Purpose - Storage,new,0.115,1,3.74,0,3.74,USD,,Microsoft,,Azure plan,2a3867a2-1512-4633-d5bc-8955305359b3,2026-02-01T00:00:00.000Z,2026-02-28T23:59:59.000Z,Data Stored (GB/Month),0.115,1 GB/Month,,32.54761905,,USD,1,2026-02-01T00:00:00.000Z,SQL Database Single/Elastic Pool General Purpose - Storage - Data Stored GB/Month - US East,7f2747b3a885e223f5c5bef527e010a5d5fe672d3a713c9778bc52a270fa1b3c,,,,d5efcb2a-5f1a-4621-9124-ebc7d04dae63,[],,Azure
ac58a972-b23a-4cf7-a09e-ac384ce8a7ed,817229c9-0788-4d2c-b533-cf6331908be2,NexNova Sdn Bhd,nexnova.co,MY,G144402663,531873,0,26aa5d1e0f14,2026-02-26T01:40:16.384Z,CFQ7TTC0LCHC,2,CFQ7TTC0TF4Z,Microsoft 365 Business Premium,Microsoft 365 Business Premium,moveQuantity,211.2,4,701.28,0,701.28,USD,"[""Price for given billing period"",""You are getting a discount for being a partner."",""You are getting a price guarantee for your price."",""Price for given term""]",Microsoft Corporation,,,43777fda-891b-4f14-c628-f683f96f2ff0,2026-02-26T00:00:00.000Z,2026-12-25T00:00:00.000Z,One-Year commitment for monthly/yearly billing,175.32,,26aa5d1e0f14,4,,USD,1,2026-02-01T00:00:00.000Z,,43777fda-891b-4f14-c628-f683f96f2ff0,,2025-12-26T00:00:00.000Z,2026-12-25T00:00:00.000Z,78e8209d-ffa1-40e8-b2ed-e2f4205612d4,[],,OnlineServices
ac58a972-b23a-4cf7-a09e-ac384ce8a7ed,27e5894e-134d-4fd1-bf47-61b27732bdde,Nando’s Chickenland Malaysia Sdn. Bhd.,nandos.my,MY,G144402663,531873,0,pW6wl2RbuHM-kMm_Npl7SZ-dsGwrATWu1,2026-03-03T23:20:30.102Z,DZH318Z0BP04,002K,DZH318Z080NH,Premium SSD Managed Disks - P6 - AP Southeast,Premium SSD Managed Disks,new,10.207,1,8.67,0,8.67,USD,"[""15% Partner earned credit for services managed""]",Microsoft,,Azure plan,6e57a6f5-6cb9-4cf0-c086-6af1a9dff778,2026-02-01T00:00:00.000Z,2026-02-28T23:59:59.000Z,1 Disk/Month,8.67595,1/Month,,0.999936,,USD,1,2026-02-01T00:00:00.000Z,Premium SSD Managed Disks - P6 LRS/Month - AP Southeast,102a677bbd568149c77dd412da253bb57939a977e8f234a88fc53e4d8ae23047,,,,37745f9f-c9fb-4f68-ba97-9af2e8c82b2a,[],,Azure
ac58a972-b23a-4cf7-a09e-ac384ce8a7ed,85aff40b-e28d-490d-aa71-478a038f38b3,Chin Hin Group,chinhingroup.com,MY,G144402663,531873,0,8On12eUeZ7hsllDGac-2QKeiO4kqzx-e1,2026-03-04T14:25:25.574Z,DZH318Z0C124,004S,DZH318Z0QJ0M,SQL Database General Purpose - Serverless - Compute Gen5 - 1 vCore - US East,SQL Database General Purpose - Serverless - Compute Gen5,customerCredit,0.521758,1,-18.3,0,-18.3,USD,,Microsoft,,Azure plan,2a3867a2-1512-4633-d5bc-8955305359b3,2026-02-01T00:00:00.000Z,2026-02-28T23:59:59.000Z,1 vCore Hour,0,1 Hour,,35.08577085,,USD,1,2026-02-01T00:00:00.000Z,SQL Database General Purpose - Serverless - Compute Gen5 - 1 vCore - vCore Hours - US East,7667eb21d472c9d217d72ed11fe5ab9d440223b14b3007de3534155c3646572b,Azure Credit,,,f99de52a-3278-4238-aede-4892d2f8b92b,[],,Azure
ac58a972-b23a-4cf7-a09e-ac384ce8a7ed,391ffc51-be99-4961-871d-95b34bd4f8c7,Mewah Group,mewahgroup.com,MY,G144402663,531873,0,AvuSjMjKV6FIPKM6yLzjRbdK1bCqL2wg1,2026-03-03T17:17:01.072Z,DZH318Z0DXQ2,2,DZH318Z0BMX3,Fabric Capacity Free Meter - FreeMeter Capacity Usage,Fabric Capacity Free Meter,new,0,1,0,0,0,USD,"[""15% Partner earned credit for services managed""]",Microsoft,,Azure plan,8b4bece6-c681-40e0-c03b-4f3acb826800,2026-02-01T00:00:00.000Z,2026-02-28T23:59:59.000Z,CU Hour,0,1 Hour,,12769.74539,,USD,1,2026-02-01T00:00:00.000Z,Fabric Capacity Free Meter - FreeMeter Capacity Usage - CU (Hours) - CN,86a7d3a94617aae2d5b45ba34f94888df755e331abc546a5dad6325717efec6c,,,,e0633eda-3f6c-4fa5-a618-cd3f717e7b0f,[],,Azure
ac58a972-b23a-4cf7-a09e-ac384ce8a7ed,ad6fa938-1c81-417f-9660-048d71767453,Greatasic Technology,greatasic.com,MY,G144402663,531873,0,f9075f5b19df,2026-02-04T03:30:13.196Z,CFQ7TTC0LDPB,1,CFQ7TTC0TKJK,Microsoft 365 Business Standard,Microsoft 365 Business Standard,new,9.6,1,3.41,0,3.41,USD,"[""Price for given billing period"",""You are getting a discount for being a partner."",""You are getting a price guarantee for your price."",""Price for given term""]",Microsoft Corporation,,,bf88a008-d735-4a37-d9db-c149ba727e85,2026-02-04T00:00:00.000Z,2026-02-14T00:00:00.000Z,One-Month commitment for monthly billing,3.41,,f9075f5b19df,1,,USD,1,2026-02-01T00:00:00.000Z,,bf88a008-d735-4a37-d9db-c149ba727e85,,2026-02-04T00:00:00.000Z,2026-02-14T00:00:00.000Z,c4461814-71f6-4012-986c-6c3a37b8cc50,[],,OnlineServices
